recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
9,4.4595662121293,0,1,Urban,0,Phone,Discount,0
3,4.960043507980195,1,0,Surburban,1,Phone,Buy One Get One,0
1,4.371344786327021,1,0,Surburban,0,Phone,Buy One Get One,0
11,3.786913194385302,1,0,Rural,1,Phone,Buy One Get One,0
6,5.2689400478373605,1,0,Surburban,1,Phone,Buy One Get One,0
1,3.4008639927609177,0,1,Surburban,0,Web,Discount,0
1,4.862985658833579,0,1,Surburban,1,Phone,Buy One Get One,0
1,6.136149135961872,1,1,Rural,0,Multichannel,Discount,0
4,5.6668418268439185,1,0,Surburban,1,Phone,Buy One Get One,0
6,3.4008639927609177,1,0,Urban,0,Phone,No Offer,0
3,7.087389895850632,1,0,Surburban,1,Phone,No Offer,0
10,5.261653382176445,0,1,Rural,0,Phone,No Offer,0
3,4.128262780425561,0,1,Urban,1,Phone,No Offer,0
5,4.441945124885125,1,0,Urban,1,Web,Discount,0
10,3.4288125486951286,1,0,Urban,0,Web,Buy One Get One,1
5,3.9043939782636548,0,1,Urban,0,Phone,No Offer,0
3,4.314149212270796,1,0,Surburban,1,Phone,No Offer,0
8,5.189952341869912,1,0,Surburban,1,Phone,No Offer,0
5,6.698551614401613,1,0,Urban,1,Web,Buy One Get One,0
12,3.8661884690843467,0,1,Surburban,0,Web,No Offer,0
8,6.242359442953017,1,0,Urban,1,Phone,Buy One Get One,0
10,5.519979821580448,1,0,Rural,0,Phone,No Offer,0
9,6.510660045543169,1,0,Urban,1,Phone,No Offer,0
8,6.365266974707305,1,0,Rural,1,Phone,Buy One Get One,0
9,3.942358205224219,1,0,Surburban,1,Web,No Offer,0
1,5.09736329760608,0,1,Urban,0,Phone,Buy One Get One,1
10,5.338739281046952,0,1,Urban,1,Multichannel,Buy One Get One,0
9,5.040452962505438,1,0,Surburban,1,Phone,Discount,0
9,4.434025929784262,1,0,Surburban,0,Phone,Buy One Get One,0
4,6.244030969095362,1,0,Urban,1,Phone,Buy One Get One,0
9,4.105119635390059,0,1,Surburban,0,Web,No Offer,0
3,4.6339519874135435,1,0,Surburban,1,Phone,Buy One Get One,0
5,4.037244970181528,1,0,Surburban,0,Web,Discount,0
5,5.551407994230199,0,1,Surburban,0,Multichannel,No Offer,0
1,5.412315470601449,1,0,Surburban,0,Multichannel,No Offer,0
1,5.304050898395797,0,1,Urban,1,Web,No Offer,0
2,5.151440170687277,1,0,Surburban,0,Phone,Discount,0
1,6.461577545372708,0,1,Urban,1,Web,Buy One Get One,0
11,3.4008639927609177,1,0,Urban,1,Phone,No Offer,0
5,5.163528040199398,1,0,Urban,0,Web,No Offer,0
2,5.215967833531011,1,0,Rural,0,Web,Buy One Get One,0
1,6.1161569910653,0,1,Urban,1,Phone,Buy One Get One,1
7,3.4008639927609177,1,0,Urban,1,Web,No Offer,0
9,5.152019108930738,0,1,Surburban,1,Phone,Buy One Get One,0
2,5.620980407895063,1,1,Surburban,0,Multichannel,Discount,0
6,6.87386752031478,1,0,Surburban,1,Multichannel,Buy One Get One,0
2,3.4008639927609177,1,0,Surburban,1,Phone,Discount,0
2,6.9474566458336895,0,1,Surburban,1,Web,Buy One Get One,0
10,3.4008639927609177,1,0,Urban,1,Web,No Offer,0
10,3.4008639927609177,0,1,Surburban,1,Phone,Buy One Get One,0
3,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,1
1,5.333153481383494,0,1,Rural,0,Web,Buy One Get One,1
10,4.3054155323020415,0,1,Urban,1,Phone,Buy One Get One,0
7,5.6618139898337,1,0,Urban,1,Web,Buy One Get One,0
9,6.12242701787648,1,1,Surburban,0,Web,Buy One Get One,0
3,6.523576990329511,1,0,Urban,1,Web,No Offer,0
7,6.7242770535048,0,1,Rural,1,Web,Buy One Get One,1
4,5.625676778652579,1,0,Rural,1,Phone,No Offer,0
1,5.783117239489637,1,0,Surburban,0,Multichannel,Discount,0
7,4.788074906042627,0,1,Rural,1,Web,Buy One Get One,0
1,5.822246759691004,0,1,Surburban,0,Phone,Discount,0
6,4.481758841072857,1,0,Surburban,0,Web,No Offer,0
4,5.615752397149166,1,1,Urban,1,Phone,No Offer,1
1,6.213787762038289,1,0,Surburban,0,Phone,No Offer,0
10,5.137032968819882,0,1,Urban,1,Web,No Offer,0
2,3.4008639927609177,0,1,Surburban,1,Web,Discount,1
2,4.928412433838423,1,0,Surburban,0,Web,Buy One Get One,0
6,3.4008639927609177,0,1,Urban,1,Phone,Buy One Get One,0
10,3.4008639927609177,1,0,Surburban,0,Web,No Offer,0
1,5.323448907185641,1,0,Urban,0,Phone,Discount,0
3,4.434974808991977,0,1,Surburban,0,Web,No Offer,0
5,6.379359534022682,0,1,Urban,1,Web,Discount,1
5,5.311036138955811,1,0,Urban,1,Multichannel,Buy One Get One,0
3,4.622322244805657,1,0,Surburban,1,Phone,Discount,0
2,5.923801148622886,1,0,Urban,0,Phone,No Offer,0
1,3.4008639927609177,0,1,Surburban,0,Web,Buy One Get One,0
3,5.1716764655806395,0,1,Surburban,1,Web,Buy One Get One,0
10,4.495801648932726,1,0,Urban,0,Web,Buy One Get One,0
9,5.3456302495986545,1,0,Urban,0,Phone,Discount,0
12,6.542918546651329,0,1,Urban,1,Phone,Buy One Get One,1
3,3.506157817298642,1,0,Surburban,0,Web,No Offer,0
1,5.695414224985685,1,0,Surburban,0,Web,No Offer,0
8,5.926365869111848,0,1,Surburban,1,Multichannel,No Offer,0
11,3.4339872044851463,1,0,Rural,0,Phone,No Offer,0
3,3.4008639927609177,1,0,Surburban,1,Phone,Discount,0
2,5.137913845055013,0,1,Rural,0,Phone,Discount,1
12,5.191956350556627,1,0,Surburban,0,Phone,Discount,0
9,5.088275117153482,1,0,Surburban,1,Web,Discount,0
2,4.915005063081005,0,1,Urban,0,Web,Discount,0
6,4.881513213769878,0,1,Urban,1,Web,Discount,0
11,5.400151672429304,0,1,Surburban,0,Web,Buy One Get One,0
6,4.770599875111828,1,0,Surburban,1,Web,Discount,0
2,5.243966771797955,0,1,Surburban,0,Web,No Offer,1
3,6.193343603117468,1,0,Urban,1,Multichannel,Discount,0
8,3.4008639927609177,0,1,Rural,0,Web,Buy One Get One,1
2,3.9740583963475986,1,0,Urban,1,Phone,No Offer,0
4,5.928711098446764,1,0,Surburban,0,Web,No Offer,0
9,6.638358343150466,1,0,Surburban,1,Multichannel,Discount,0
11,5.46713143998349,1,1,Urban,0,Web,No Offer,1
10,4.9783186926197125,1,0,Urban,0,Web,Buy One Get One,0
3,3.4008639927609177,0,1,Surburban,1,Web,No Offer,0
7,5.05420550879763,0,1,Urban,1,Web,Buy One Get One,0
2,6.0939985720016265,0,1,Surburban,0,Phone,Buy One Get One,0
3,4.085640121591954,0,1,Urban,0,Phone,Buy One Get One,0
12,5.615970777495802,0,1,Urban,1,Phone,No Offer,0
8,6.380630882246644,0,1,Urban,1,Web,Buy One Get One,0
1,6.743033925929162,0,1,Urban,1,Multichannel,No Offer,0
1,6.063668922856905,1,1,Surburban,0,Phone,No Offer,1
11,3.4008639927609177,0,1,Urban,1,Phone,No Offer,0
2,3.4008639927609177,0,1,Rural,0,Phone,Buy One Get One,0
1,3.6630486940794147,0,1,Urban,0,Web,Buy One Get One,0
5,5.226337896755872,1,0,Rural,0,Web,Discount,0
11,4.88022284203973,0,1,Surburban,0,Web,Buy One Get One,1
7,5.184308449936169,0,1,Surburban,0,Phone,Discount,0
4,3.4008639927609177,0,1,Urban,1,Phone,Discount,0
10,5.612397912854348,1,0,Surburban,0,Web,Buy One Get One,0
2,4.541058240520847,1,0,Urban,0,Phone,Discount,0
1,6.6072040868209925,0,1,Surburban,1,Web,Discount,0
7,6.493557148799739,1,0,Surburban,1,Multichannel,Buy One Get One,0
10,4.743365684739491,0,1,Surburban,0,Web,Discount,0
12,4.463606621666305,0,1,Urban,0,Web,No Offer,0
9,6.149898896052741,1,0,Urban,1,Multichannel,No Offer,0
6,4.622617099591812,1,0,Surburban,0,Phone,Discount,0
1,5.994460056087781,1,0,Surburban,0,Multichannel,Buy One Get One,0
3,6.279177869071492,0,1,Urban,1,Multichannel,Buy One Get One,0
1,5.475500745485868,0,1,Surburban,1,Web,No Offer,0
2,5.206585775948444,1,0,Rural,0,Web,Discount,0
1,5.8380510954612355,0,1,Surburban,0,Web,Discount,1
7,3.4008639927609177,1,0,Surburban,1,Web,Buy One Get One,0
10,4.225811324964407,0,1,Surburban,1,Phone,Buy One Get One,1
11,3.8247206770253497,1,0,Urban,1,Phone,No Offer,0
9,4.437461341561982,1,0,Surburban,0,Phone,No Offer,0
3,5.42141956368202,1,0,Surburban,0,Web,Discount,1
2,4.533996366533566,1,0,Urban,0,Phone,Discount,0
6,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,0
3,5.3498656284286135,1,0,Surburban,1,Phone,Buy One Get One,0
4,3.806884687304841,0,1,Surburban,1,Web,Buy One Get One,0
1,3.7711504465467307,0,1,Surburban,1,Phone,Buy One Get One,0
7,3.9373008126124147,0,1,Surburban,0,Phone,Buy One Get One,0
6,6.176615430912096,1,1,Urban,0,Web,Buy One Get One,1
3,6.663643421231731,1,0,Rural,1,Multichannel,Buy One Get One,1
10,5.27709373009641,1,0,Urban,1,Web,No Offer,0
1,4.24735173134728,1,0,Urban,0,Phone,Discount,0
5,5.668845904775305,1,0,Urban,0,Web,Discount,0
3,6.298747020527224,0,1,Surburban,1,Multichannel,Buy One Get One,0
4,6.401850859535214,1,0,Surburban,1,Phone,Buy One Get One,0
11,5.088398482561978,1,0,Surburban,0,Phone,Discount,0
10,4.798761335040277,1,0,Surburban,1,Phone,No Offer,0
4,5.378329304517421,1,0,Surburban,1,Phone,Buy One Get One,0
1,5.730359489506653,0,1,Surburban,0,Phone,No Offer,0
7,5.189227683960333,1,0,Urban,0,Web,Buy One Get One,0
1,7.076772051697013,1,0,Urban,1,Multichannel,Discount,0
10,5.7847170921522,1,1,Urban,0,Phone,Discount,0
5,3.536602018668358,0,1,Surburban,0,Web,Buy One Get One,0
7,5.315567719954564,1,0,Rural,0,Web,No Offer,1
10,5.266362195306486,0,1,Rural,0,Web,Discount,0
3,5.108789909503753,1,0,Surburban,0,Phone,Discount,0
2,4.8271931096335985,0,1,Urban,0,Phone,Buy One Get One,0
1,6.000845408913734,1,0,Urban,1,Phone,Buy One Get One,0
3,4.719480532165502,1,0,Surburban,0,Web,Discount,0
8,3.500137329517059,0,1,Rural,1,Web,Discount,0
3,5.809882716649027,1,1,Urban,0,Multichannel,Discount,0
1,3.4008639927609177,0,1,Urban,0,Phone,No Offer,1
10,4.9499648378961085,1,0,Surburban,0,Web,No Offer,0
4,5.362934009634009,0,1,Urban,0,Phone,Buy One Get One,0
5,4.00460218672124,1,0,Urban,1,Web,No Offer,0
11,5.623114571588746,0,1,Urban,0,Web,Discount,0
10,3.8308129500026027,1,0,Rural,1,Web,Buy One Get One,0
3,5.162211233551045,0,1,Surburban,0,Web,No Offer,0
3,3.457577715098263,1,0,Surburban,1,Web,Buy One Get One,0
12,3.4008639927609177,1,0,Urban,1,Web,Discount,0
10,3.6011405398059297,0,1,Surburban,1,Web,Discount,1
9,5.961803989689555,1,1,Surburban,1,Web,Buy One Get One,0
4,3.4008639927609177,1,0,Surburban,0,Web,Discount,0
6,4.145671189387441,1,0,Surburban,0,Web,Buy One Get One,0
3,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,0
2,6.790771923496318,1,1,Surburban,1,Web,Discount,0
6,4.154184562578117,1,0,Urban,0,Phone,No Offer,0
7,5.353184267988877,1,0,Urban,0,Multichannel,Discount,0
12,5.068086257731932,1,0,Surburban,0,Phone,Buy One Get One,0
10,6.873422599901632,1,0,Rural,1,Multichannel,No Offer,0
6,5.559219023464848,0,1,Rural,0,Phone,Discount,0
5,5.195232038464711,1,0,Urban,0,Phone,No Offer,0
7,3.4008639927609177,1,0,Urban,0,Phone,Discount,0
1,3.955848484968176,1,0,Surburban,1,Phone,Buy One Get One,0
10,3.4008639927609177,0,1,Surburban,1,Web,Discount,0
1,5.1965061004013515,1,0,Surburban,0,Phone,Buy One Get One,0
6,4.828473724503667,0,1,Urban,1,Phone,Buy One Get One,0
4,5.643607751620131,0,1,Surburban,1,Phone,No Offer,0
3,3.4008639927609177,0,1,Urban,0,Phone,No Offer,0
1,6.48189867022591,1,1,Surburban,1,Multichannel,Discount,0
2,4.754193457380532,0,1,Urban,0,Web,No Offer,1
8,3.4741380060638707,1,0,Surburban,1,Web,Buy One Get One,0
6,4.052827882019167,1,0,Surburban,1,Phone,Discount,0
5,5.383531295762517,1,0,Urban,1,Web,No Offer,0
9,5.905007561869388,1,0,Rural,0,Web,Discount,1
7,5.044199010934396,1,0,Rural,0,Phone,Discount,0
2,4.974178757085641,1,0,Urban,0,Web,No Offer,0
6,5.737152774131307,1,1,Rural,1,Multichannel,No Offer,0
9,5.454979176561413,1,1,Urban,1,Web,Buy One Get One,0
1,6.332906556781025,0,1,Surburban,1,Multichannel,Buy One Get One,0
6,5.587623120115915,0,1,Urban,1,Phone,No Offer,0
8,5.90620617815607,0,1,Surburban,1,Web,Discount,0
7,4.907568442275553,0,1,Surburban,1,Web,Buy One Get One,0
7,5.0615185044108255,1,0,Rural,0,Phone,No Offer,0
5,3.6014134283326604,1,0,Surburban,0,Phone,No Offer,0
4,3.4008639927609177,1,0,Urban,0,Web,Buy One Get One,0
11,4.604269780744927,1,0,Surburban,1,Phone,No Offer,0
2,4.444766664495067,1,0,Surburban,1,Web,No Offer,0
6,5.76324563792699,1,0,Surburban,0,Multichannel,Discount,0
4,3.4008639927609177,0,1,Surburban,0,Web,No Offer,0
9,5.886159585462559,1,0,Surburban,0,Phone,Buy One Get One,0
2,4.684166192214589,0,1,Surburban,1,Phone,Discount,0
10,3.4008639927609177,0,1,Rural,1,Web,Buy One Get One,0
2,3.4008639927609177,1,0,Urban,1,Web,No Offer,0
1,5.831501172924694,0,1,Surburban,0,Multichannel,No Offer,0
7,4.704110133842995,0,1,Surburban,0,Phone,Discount,0
5,5.064428793697647,1,0,Surburban,1,Phone,No Offer,0
10,3.733613785454107,1,0,Surburban,1,Phone,No Offer,0
9,4.275415337114403,1,0,Surburban,1,Phone,Discount,0
6,6.598277394159899,0,1,Surburban,1,Phone,No Offer,0
4,5.51897783756844,1,0,Urban,1,Phone,Discount,0
1,6.051712627453338,0,1,Urban,0,Multichannel,No Offer,0
10,4.856940066090624,1,0,Surburban,0,Phone,Discount,0
11,3.9021746693733315,0,1,Surburban,0,Phone,Discount,0
1,3.4008639927609177,0,1,Surburban,0,Web,No Offer,1
3,3.4008639927609177,1,0,Urban,1,Phone,Discount,0
5,3.4008639927609177,0,1,Rural,1,Phone,Discount,0
2,3.4008639927609177,0,1,Urban,1,Web,Buy One Get One,0
9,3.9697257155564354,0,1,Surburban,1,Phone,Buy One Get One,0
2,6.151646999166959,0,1,Urban,1,Multichannel,Buy One Get One,0
2,6.796689631073278,0,1,Surburban,1,Web,No Offer,1
2,4.735759755691693,0,1,Surburban,0,Phone,Discount,0
12,4.517103707119641,0,1,Surburban,1,Phone,Discount,0
5,6.052771289168674,1,1,Urban,0,Web,Discount,0
10,5.593781579441872,0,1,Rural,0,Multichannel,Discount,0
3,6.014179595851196,1,0,Surburban,1,Multichannel,Buy One Get One,0
3,5.1973914479580765,1,0,Surburban,0,Web,Discount,1
9,4.562471431454976,1,0,Surburban,0,Phone,No Offer,0
11,3.5148236417370144,1,0,Rural,1,Phone,Buy One Get One,0
7,4.2153815572649345,0,1,Surburban,1,Phone,Discount,0
6,5.246602930861358,0,1,Urban,1,Phone,Buy One Get One,0
6,4.554297855614335,1,0,Urban,0,Web,Discount,0
5,3.683615624438837,1,0,Urban,1,Phone,Discount,0
3,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,0
1,3.4008639927609177,1,0,Urban,1,Phone,No Offer,0
4,4.812672041312344,0,1,Urban,1,Web,Discount,0
6,3.4008639927609177,0,1,Rural,0,Phone,No Offer,0
7,5.798031485559308,0,1,Surburban,0,Phone,No Offer,1
2,3.7155213850603572,1,0,Urban,0,Web,Discount,0
3,4.856084534247658,0,1,Surburban,1,Web,Buy One Get One,0
9,4.223470431430189,0,1,Surburban,0,Web,No Offer,1
10,4.981275138789769,1,0,Urban,1,Web,No Offer,0
9,4.135326543943721,1,0,Rural,1,Web,Discount,0
1,4.603869340255043,0,1,Surburban,0,Phone,Buy One Get One,0
9,4.898585790287632,0,1,Urban,0,Web,Buy One Get One,0
8,6.112885402312322,1,0,Urban,0,Web,Discount,1
10,4.9461323278821565,1,0,Rural,1,Web,No Offer,0
9,3.562749176969724,1,0,Rural,0,Phone,No Offer,0
12,4.121311010451915,1,0,Urban,1,Phone,Discount,0
7,3.8172726688823353,0,1,Urban,0,Phone,No Offer,0
10,5.154620191290849,0,1,Surburban,0,Web,Discount,1
10,3.4008639927609177,0,1,Urban,1,Phone,Buy One Get One,0
12,3.941193382727926,0,1,Urban,0,Phone,No Offer,0
6,6.793802398906106,1,0,Rural,1,Multichannel,Discount,0
1,5.990464046774399,1,0,Surburban,0,Web,Discount,1
4,5.190787833605371,0,1,Urban,1,Web,No Offer,0
9,3.4974162394026984,0,1,Urban,0,Web,Buy One Get One,0
3,3.4008639927609177,1,0,Urban,1,Web,Discount,0
1,6.9784373895676675,1,0,Rural,1,Multichannel,Discount,0
10,5.050624942312414,1,0,Rural,1,Web,No Offer,0
8,4.748057673536639,0,1,Urban,0,Phone,Discount,0
10,3.4008639927609177,1,0,Urban,0,Phone,Buy One Get One,0
6,3.471345141564237,1,0,Urban,1,Phone,Buy One Get One,0
6,3.4008639927609177,1,0,Surburban,0,Phone,Discount,0
12,5.173830661425033,1,0,Surburban,1,Phone,Buy One Get One,0
4,4.709800435066175,1,0,Urban,0,Phone,No Offer,0
4,3.4008639927609177,0,1,Urban,1,Web,No Offer,0
1,3.4008639927609177,1,0,Urban,0,Phone,No Offer,0
8,4.358630056867486,0,1,Surburban,0,Web,Buy One Get One,0
3,4.951946297747576,1,0,Urban,0,Web,No Offer,0
1,5.513710964402185,0,1,Urban,1,Phone,Discount,0
9,3.633895145781177,0,1,Rural,1,Web,Discount,0
7,3.4008639927609177,0,1,Rural,0,Phone,No Offer,0
10,3.5389282773504322,1,0,Urban,1,Web,Discount,0
6,3.4008639927609177,1,0,Urban,0,Web,No Offer,0
9,4.701389043728634,0,1,Surburban,1,Web,No Offer,0
8,3.4008639927609177,1,0,Urban,0,Web,Buy One Get One,0
2,5.2007596629532316,0,1,Urban,1,Phone,Discount,0
1,4.66428779047118,1,0,Surburban,1,Phone,Buy One Get One,0
3,5.185596496483918,1,0,Surburban,0,Phone,Buy One Get One,0
1,5.7062793548547885,1,1,Urban,0,Phone,Buy One Get One,1
4,5.256453162449338,0,1,Urban,0,Phone,Discount,0
9,5.787572000385884,1,0,Urban,0,Web,No Offer,0
1,6.499952440510379,0,1,Surburban,1,Web,No Offer,0
1,5.417344072969677,1,0,Surburban,1,Phone,Buy One Get One,0
9,4.510199948396864,0,1,Surburban,1,Web,Discount,0
1,6.441600234424584,1,1,Surburban,1,Multichannel,No Offer,0
6,4.775334812511415,0,1,Rural,1,Web,Discount,0
7,3.4008639927609177,0,1,Urban,0,Web,No Offer,1
1,5.529587805073855,1,0,Surburban,1,Phone,No Offer,1
1,3.4008639927609177,1,0,Urban,1,Web,No Offer,0
6,5.576933466986071,1,0,Urban,1,Web,Buy One Get One,0
10,4.178838885198542,1,0,Rural,0,Web,No Offer,0
11,6.4672483141251,1,1,Urban,1,Web,Buy One Get One,0
6,5.475919470891869,1,1,Urban,1,Multichannel,Buy One Get One,0
6,4.294969802105708,0,1,Surburban,1,Web,Buy One Get One,0
5,6.684786712357213,1,0,Surburban,1,Web,Discount,0
2,6.468428273584459,1,0,Urban,1,Multichannel,No Offer,0
4,6.0622724371184935,1,0,Surburban,0,Phone,No Offer,0
2,5.933544078271987,1,0,Urban,0,Phone,Buy One Get One,0
1,5.571050762202242,0,1,Surburban,0,Multichannel,Buy One Get One,0
2,6.622244181591057,1,1,Rural,1,Web,No Offer,1
10,4.674509664066704,1,0,Surburban,1,Web,No Offer,0
1,5.153175980878366,1,0,Surburban,0,Web,Discount,0
7,4.60156369039398,1,0,Surburban,0,Phone,No Offer,0
10,3.4008639927609177,0,1,Urban,1,Web,No Offer,0
2,5.446306244261486,1,0,Urban,0,Web,Discount,1
10,4.7525551729011495,1,0,Rural,1,Web,Discount,0
11,5.724597661036786,1,0,Urban,1,Web,No Offer,1
3,5.488234999963619,1,0,Surburban,1,Multichannel,Buy One Get One,0
2,6.318048772362698,1,1,Urban,1,Multichannel,No Offer,0
9,3.9564225927248304,1,0,Surburban,1,Web,Discount,0
7,4.426402307393435,0,1,Urban,0,Phone,Buy One Get One,0
2,3.6503984672956546,0,1,Surburban,1,Phone,No Offer,0
7,3.4008639927609177,0,1,Urban,1,Web,Buy One Get One,0
10,3.4008639927609177,1,0,Urban,1,Phone,No Offer,0
1,5.481138798383642,1,0,Urban,0,Phone,Buy One Get One,0
3,5.738860001268897,1,0,Surburban,0,Web,Buy One Get One,1
7,5.2354308134928464,1,0,Surburban,0,Phone,No Offer,0
6,5.509995439752968,1,0,Urban,1,Phone,Discount,0
1,5.0209815861504,0,1,Surburban,0,Web,Buy One Get One,0
11,3.4008639927609177,0,1,Urban,1,Web,Buy One Get One,0
10,3.8537580972961702,0,1,Urban,0,Web,Buy One Get One,1
3,4.896570337808283,0,1,Urban,0,Web,No Offer,1
6,5.933279135498076,0,1,Urban,0,Web,No Offer,0
11,4.742232836376431,1,0,Surburban,1,Web,No Offer,0
3,4.971894465779825,0,1,Urban,1,Phone,Discount,0
11,5.053758638478342,0,1,Rural,1,Phone,No Offer,0
4,3.4008639927609177,0,1,Surburban,1,Phone,No Offer,0
3,5.457540872096015,1,0,Surburban,0,Web,Discount,1
10,3.4008639927609177,1,0,Rural,1,Web,Discount,0
3,5.811140992976701,1,1,Surburban,0,Web,No Offer,0
4,4.573782712746459,1,0,Surburban,1,Web,No Offer,0
12,4.273884476054178,0,1,Urban,0,Phone,Discount,0
6,3.4506222649896783,1,0,Urban,0,Web,Discount,0
1,5.647529533105403,0,1,Urban,0,Web,Buy One Get One,1
2,3.4008639927609177,0,1,Surburban,0,Web,Discount,0
7,4.680092112505351,1,0,Surburban,1,Web,No Offer,0
5,3.4008639927609177,1,0,Surburban,0,Web,Discount,0
9,7.318373752331096,0,1,Surburban,1,Multichannel,Discount,0
6,5.662856308043556,1,0,Surburban,0,Web,No Offer,1
3,5.6420489048508395,0,1,Rural,1,Multichannel,Buy One Get One,0
7,6.41393425403197,1,1,Urban,1,Web,No Offer,0
2,4.950885289690482,0,1,Urban,1,Phone,Buy One Get One,0
9,3.4008639927609177,0,1,Surburban,0,Phone,No Offer,0
6,4.159351723530711,1,0,Surburban,1,Phone,No Offer,0
1,7.958447524815426,1,1,Urban,1,Web,Discount,0
10,5.587136292536881,0,1,Surburban,0,Web,No Offer,0
8,3.4008639927609177,1,0,Surburban,1,Phone,No Offer,0
9,3.4008639927609177,1,0,Surburban,1,Phone,Buy One Get One,0
10,4.427477897577799,1,0,Surburban,0,Phone,Buy One Get One,0
7,3.8099902798629945,0,1,Surburban,1,Web,Buy One Get One,1
1,5.093136515607999,1,0,Surburban,0,Phone,Discount,0
10,4.19010918420648,0,1,Surburban,0,Phone,No Offer,0
10,6.117810813424853,1,0,Urban,0,Multichannel,Discount,0
1,6.026807559379978,0,1,Surburban,0,Phone,Buy One Get One,0
2,5.638212310446752,0,1,Urban,1,Phone,Buy One Get One,0
6,3.8533340090794663,0,1,Urban,1,Web,Discount,0
11,5.574774170759263,1,1,Urban,1,Phone,Buy One Get One,0
1,6.23740623469817,1,0,Urban,1,Phone,Discount,0
5,5.6953469958350995,1,1,Urban,1,Phone,Buy One Get One,0
6,3.994708372046754,0,1,Surburban,1,Phone,Discount,0
5,6.246997841223843,0,1,Surburban,1,Multichannel,No Offer,0
1,4.17638527255831,1,0,Urban,0,Phone,No Offer,1
9,3.4008639927609177,1,0,Urban,1,Phone,No Offer,0
1,3.4008639927609177,0,1,Urban,1,Web,No Offer,0
1,4.584763376210429,0,1,Surburban,0,Phone,No Offer,0
11,4.245347435758628,1,0,Urban,0,Phone,Discount,0
3,3.528710701961115,1,0,Rural,0,Web,No Offer,0
2,4.592287560157078,0,1,Rural,1,Phone,Discount,0
1,3.6203329115788265,0,1,Urban,0,Phone,Discount,0
4,3.9915732841861553,1,0,Rural,1,Phone,No Offer,0
10,3.9180050771056933,0,1,Urban,1,Web,Discount,0
3,6.777441561227888,0,1,Surburban,1,Web,Buy One Get One,0
7,5.644032470250427,1,1,Rural,0,Multichannel,Discount,0
4,3.5272424885128144,0,1,Surburban,1,Phone,Discount,0
11,3.4008639927609177,1,0,Rural,1,Phone,Buy One Get One,0
4,4.56954300834494,0,1,Surburban,1,Phone,Discount,0
9,5.067834447847064,0,1,Surburban,1,Phone,No Offer,0
1,6.55397613815543,1,1,Urban,1,Phone,Discount,0
9,5.684327786822066,1,0,Urban,0,Web,No Offer,0
10,4.927398602192456,1,0,Rural,0,Web,No Offer,1
5,5.746810035126719,0,1,Surburban,0,Phone,No Offer,0
3,5.83305481036034,1,0,Surburban,0,Web,No Offer,0
12,4.762942869860633,0,1,Surburban,1,Phone,Buy One Get One,1
9,5.238991900463222,1,0,Urban,0,Phone,Buy One Get One,0
6,4.081090446543684,0,1,Surburban,1,Phone,Discount,1
11,5.21623925551243,1,0,Surburban,1,Phone,Buy One Get One,0
7,6.017205390600132,0,1,Urban,0,Multichannel,No Offer,0
7,5.4560900504205785,0,1,Surburban,0,Web,Buy One Get One,1
8,3.4008639927609177,0,1,Urban,1,Web,Discount,0
8,5.341328962141284,1,0,Rural,0,Web,Buy One Get One,0
3,6.206273461632134,0,1,Surburban,0,Web,Buy One Get One,0
1,4.794632850933413,0,1,Urban,1,Phone,Buy One Get One,1
2,4.016923415253516,1,0,Surburban,0,Phone,No Offer,0
